id,name,cluster,accommodates,bedrooms,bathrooms,neighbourhood_cleansed,room_type,price,number_of_reviews,review_scores_rating,amenities_count,host_is_superhost
2681527.0,1-Bedroom Apt-Downtown Montreal,1,3,1.0,1.0,Le Sud-Ouest,Entire home/apt,60.0,30,4.63,47,f
2683607.0,Pointe-Claire Getaway B,5,4,2.0,1.0,Pointe-Claire,Entire home/apt,80.0,11,5.0,29,f
2684786.0,"SOSHE 409, MUHC Glen Campus",5,1,0.0,1.0,CÃ´te-des-Neiges-Notre-Dame-de-GrÃ¢ce,Entire home/apt,40.0,4,4.5,36,f
2701863.0,Apartment with 2 Bedrooms/2 Bathrooms P0205,5,5,2.0,2.0,Mont-Royal,Entire home/apt,141.0,5,4.2,29,t
2703124.0,"La vie est belle, 2 parkings, Old Rosemont",3,11,4.0,2.0,Rosemont-La Petite-Patrie,Entire home/apt,586.0,491,4.86,46,t
2713693.0,Cozy 1 bedroom ap. - Heart of Plateau + sofa bed,3,4,1.0,1.0,Le Plateau-Mont-Royal,Entire home/apt,198.0,357,4.87,32,t
2715650.0,Large 20 square meter room,5,1,1.0,1.0,CÃ´te-des-Neiges-Notre-Dame-de-GrÃ¢ce,Private room,35.0,69,4.77,43,f
2715741.0,Parking included,3,2,1.0,1.0,Verdun,Entire home/apt,145.0,196,4.96,33,f
2723294.0,Small studio in Montreal,1,2,0.0,1.0,Ville-Marie,Entire home/apt,53.0,36,4.75,17,t
2746284.0,Spacious Apartment in the Heart of Montreal P0107,2,3,1.0,1.0,Mont-Royal,Entire home/apt,95.0,1,3.0,29,t
2746393.0,Apartment in the Heart of Montreal S0309,5,3,1.0,1.0,Mont-Royal,Entire home/apt,88.0,0,,29,t
2748000.0,Lovely furnished room in cosy condo Vegan friendly,5,1,1.0,1.0,Mercier-Hochelaga-Maisonneuve,Private room,55.0,7,5.0,17,f
2755243.0,Appartement 2 chambres/2 salles de bains P0206,5,5,2.0,2.0,Mont-Royal,Entire home/apt,141.0,1,4.0,29,t
2755328.0,Appartement 2 chambres/2 salles de bains P0610,4,5,2.0,2.0,Mont-Royal,Entire home/apt,4452.0,4,4.25,29,t
2854531.0,Urban Oasis 401 - MUHC Glen Campus,5,2,1.0,1.0,CÃ´te-des-Neiges-Notre-Dame-de-GrÃ¢ce,Entire home/apt,,5,4.8,18,f
2855300.0,SOSHE 107 - adjacent MUHC- Glen Campus,5,2,0.0,1.0,CÃ´te-des-Neiges-Notre-Dame-de-GrÃ¢ce,Entire home/apt,40.0,17,4.88,23,f
2867422.0,Lovely 2-room apartment Plateau,3,5,2.0,1.0,Le Plateau-Mont-Royal,Entire home/apt,102.0,335,4.77,28,t
2878270.0,"Plateausuites #1, 1 bdrm Best@Plateau",3,2,1.0,1.0,Le Plateau-Mont-Royal,Entire home/apt,114.0,248,4.81,43,t
2913006.0,SOSHE 105 -  Adjacent MUHC,5,2,0.0,1.0,CÃ´te-des-Neiges-Notre-Dame-de-GrÃ¢ce,Entire home/apt,40.0,18,4.67,23,f
2989546.0,Architect Oasis,0,5,3.0,1.5,Le Sud-Ouest,Entire home/apt,298.0,32,5.0,38,f
3001247.0,SOSHE 103 - adj. MUHC Glen Campus,5,2,0.0,1.0,CÃ´te-des-Neiges-Notre-Dame-de-GrÃ¢ce,Entire home/apt,50.0,18,4.78,26,f
3006119.0,Spacious Downtown Condo,3,6,2.0,2.0,Ville-Marie,Entire home/apt,117.0,459,4.48,51,f
3010203.0,Private room in the Mile End.,1,1,1.0,1.0,Le Plateau-Mont-Royal,Private room,38.0,34,4.5,23,f
3051385.0,The perfect pied-Ã -terre (chilli)!,3,4,1.0,1.0,Le Sud-Ouest,Entire home/apt,72.0,150,4.89,24,t
3073209.0,"Ghost Sign Suites #2,  roof deck",5,6,2.0,1.0,CÃ´te-des-Neiges-Notre-Dame-de-GrÃ¢ce,Entire home/apt,230.0,110,4.94,41,f
3094299.0,Charmant appartement a louer.,5,2,2.0,1.0,Rosemont-La Petite-Patrie,Entire home/apt,119.0,53,4.87,25,f
3110141.0,Quiet room /w private balcony,5,1,1.0,1.0,CÃ´te-des-Neiges-Notre-Dame-de-GrÃ¢ce,Private room,29.0,118,4.78,43,f
3110592.0,Warm room with Queen sized bed,5,1,1.0,1.0,CÃ´te-des-Neiges-Notre-Dame-de-GrÃ¢ce,Private room,29.0,100,4.72,43,f
3120244.0,private quiet floor downtown montre,5,4,1.0,1.0,Le Sud-Ouest,Private room,37.0,16,4.44,34,f
3121627.0,2 BEDS: up to 4 guests ! Private entrance. J.Talon,3,4,1.0,1.5,Rosemont-La Petite-Patrie,Private room,131.0,702,4.66,78,t
3167617.0,Magnificent apartement NDG 2 minutes from Subway,5,2,1.0,1.0,CÃ´te-des-Neiges-Notre-Dame-de-GrÃ¢ce,Entire home/apt,80.0,7,4.29,13,f
3199659.0,The Quartier des spectacles at your feet,3,2,1.0,1.0,Ville-Marie,Entire home/apt,120.0,163,4.9,50,t
3250998.0,Mile End the very best location!,0,6,4.0,2.0,Le Plateau-Mont-Royal,Entire home/apt,227.0,75,4.89,60,t
3269426.0,Great spacious room!,3,2,1.0,1.0,Le Plateau-Mont-Royal,Private room,57.0,220,4.9,25,t
3290692.0,Apartment with 2 Bedrooms/2 Bathrooms P0505,5,5,2.0,2.0,Mont-Royal,Entire home/apt,141.0,7,4.71,29,t
3309276.0,LOFT/CONDO for rent Montreal,1,2,1.0,1.0,Ville-Marie,Private room,110.0,0,,8,f
3315870.0,"Cozy room in large, beautiful, sunny apartment.",5,2,1.0,1.0,Outremont,Private room,44.0,6,5.0,46,t
3351254.0,Chambre a louÃ©  470 $ 14 jours,5,1,1.0,,Mercier-Hochelaga-Maisonneuve,Private room,354.0,0,,9,f
3354834.0,"Cozy, Furnished Studio in Plateau Mont-Royal #15",1,2,0.0,1.0,Le Plateau-Mont-Royal,Entire home/apt,52.0,40,4.33,22,t
3369866.0,Le Sky Spacious Apartment in the Heart of the,0,12,4.0,2.0,Le Plateau-Mont-Royal,Entire home/apt,435.0,240,4.84,44,t
3370604.0,ARTY INDUSTRIAL LOFT,1,4,2.0,1.0,Ville-Marie,Entire home/apt,580.0,28,4.93,31,f
3382619.0,COOL INDUSTRIAL LOFT,5,2,1.0,1.0,Le Sud-Ouest,Entire home/apt,273.0,17,4.76,17,f
3382886.0,CHIC AND COOL INDUSTRIAL LOFT,1,4,2.0,1.0,Ville-Marie,Entire home/apt,611.0,14,5.0,20,f
3382961.0,HUGE/COOL/CHIC/ LOFT /OLD CITY,0,6,3.0,1.0,Ville-Marie,Entire home/apt,833.0,4,5.0,15,f
3386525.0,COOL BACHELORETTE OLD CITY,1,2,1.0,1.0,Ville-Marie,Entire home/apt,272.0,3,5.0,16,f
3406157.0,Le Lounge Spacious Apartment in Heart of the,0,12,4.0,2.0,Le Plateau-Mont-Royal,Entire home/apt,435.0,265,4.82,41,t
3415137.0,Condo with Parking and Terrace - 6 months minimum,5,3,1.0,1.0,Rosemont-La Petite-Patrie,Entire home/apt,61.0,6,5.0,43,f
3425315.0,L'expÃ©rience loft au cachet unique!,1,2,0.0,1.0,Ville-Marie,Entire home/apt,104.0,156,4.71,27,t
3462811.0,Bright top-floor loft in Mile-End,1,3,1.0,1.0,Le Plateau-Mont-Royal,Entire home/apt,270.0,65,4.75,31,f
3479042.0,Charming Flat with Garden,1,2,1.0,1.0,Ville-Marie,Entire home/apt,105.0,77,4.86,57,t
3521973.0,Le Metro Unbeatable location on Mt-Royal Avenue 2,3,8,3.0,1.0,Le Plateau-Mont-Royal,Entire home/apt,362.0,269,4.86,44,t
3549084.0,"Private Room in Little Italy, great for family",3,3,1.0,1.5,Rosemont-La Petite-Patrie,Private room,125.0,335,4.64,72,t
3574422.0,Chambre confortable et calme,5,2,1.0,1.0,Mercier-Hochelaga-Maisonneuve,Private room,83.0,120,4.94,33,t
3592643.0,Sunny apt. in great neibourhood,5,2,1.0,1.0,Rosemont-La Petite-Patrie,Entire home/apt,55.0,32,4.56,22,f
3627407.0,"MarchÃ© Jean-Talon confort, pratique",5,2,2.0,1.0,Rosemont-La Petite-Patrie,Entire home/apt,68.0,23,4.87,24,f
3629281.0,Oasis de paix  plateau Mont-Royal,1,4,2.0,1.0,Le Plateau-Mont-Royal,Entire home/apt,325.0,24,4.63,67,f
3637622.0,Your own private studio apartment next to UdeM,5,1,0.0,1.0,CÃ´te-des-Neiges-Notre-Dame-de-GrÃ¢ce,Entire home/apt,41.0,15,4.67,32,f
3710350.0,"Two story 3 BDR, 2 bath Free Parking",0,6,3.0,2.0,Ville-Marie,Entire home/apt,565.0,156,4.95,58,t
3712869.0,Mile-End Apartment!,1,6,3.0,1.0,Le Plateau-Mont-Royal,Entire home/apt,115.0,12,4.83,12,f
3739416.0,"5 bdr fully furnished apt, parking",0,6,5.0,1.5,Le Sud-Ouest,Entire home/apt,145.0,6,5.0,38,f
3768433.0,Centre-Ville Village (quartier gai),1,1,1.0,1.0,Ville-Marie,Entire home/apt,99.0,20,5.0,41,f
3775100.0,TrÃ©s grand 3 chambres Centre ville 1217,1,6,3.0,1.0,Ville-Marie,Entire home/apt,139.0,3,4.67,20,f
3792900.0,Superbe Appartement dans Ho-Ma,5,4,2.0,1.0,Mercier-Hochelaga-Maisonneuve,Entire home/apt,122.0,16,4.81,8,f
3792946.0,Petite-Italie Easy Parking EcoDesign #2,3,5,2.0,1.0,Rosemont-La Petite-Patrie,Entire home/apt,237.0,753,4.74,73,t
3802065.0,Superb 2 suite house 1 office - Plateau Mont-Royal,0,5,2.0,2.5,Le Plateau-Mont-Royal,Entire home/apt,400.0,53,4.94,30,t
3931365.0,Charming Loft in Heart of Little Italy,3,3,1.0,1.0,Rosemont-La Petite-Patrie,Entire home/apt,151.0,201,4.93,49,t
3950449.0,"Mile Ex, perfectly located gem!",5,2,1.0,1.0,Rosemont-La Petite-Patrie,Entire home/apt,149.0,125,4.83,27,t
3990653.0,Trendy Apartment Park View - Long Term Stay,0,6,3.0,2.0,Le Sud-Ouest,Entire home/apt,245.0,93,4.94,42,f
4013283.0,comfy condo,5,2,1.0,1.0,Villeray-Saint-Michel-Parc-Extension,Private room,44.0,3,4.33,13,f
4022050.0,*La Roche royale - Splendid apt Plateau,3,4,2.0,1.0,Le Plateau-Mont-Royal,Entire home/apt,278.0,138,4.89,61,t
4033082.0,STUNNING LOFT HISTORIC OLD MONTREAL,1,4,1.0,1.0,Ville-Marie,Entire home/apt,70.0,123,4.84,29,f
4076990.0,The Classic On The Plateau Mont-Royal,3,6,2.0,1.0,Le Plateau-Mont-Royal,Entire home/apt,75.0,194,4.6,47,f
4077590.0,La case du Plateau,1,2,1.0,1.0,Le Plateau-Mont-Royal,Entire home/apt,,23,4.52,15,f
4096961.0,Flat in the Plateau Mont-Royal - free parking,1,2,1.0,1.0,Le Plateau-Mont-Royal,Entire home/apt,,110,4.89,51,t
4108332.0,Vintage great location 300m to subway Rosemont (d),5,2,1.0,1.0,Rosemont-La Petite-Patrie,Entire home/apt,102.0,34,4.91,37,t
4119801.0,BEAUTIFUL LOFT ON THE PLATEAU,1,2,1.0,1.0,Le Plateau-Mont-Royal,Entire home/apt,221.0,40,4.7,28,f
4137045.0,Le MarchÃ© Sainte Madeleine!,3,4,2.0,1.0,Le Sud-Ouest,Entire home/apt,100.0,283,4.89,46,f
4214871.0,Centennial apt near Lafontaine Park,1,2,1.0,1.0,Ville-Marie,Entire home/apt,105.0,104,4.79,53,t
4219023.0,"Luxueux - deco moderne, Rosemont 3 chambres",0,8,3.0,1.0,Rosemont-La Petite-Patrie,Entire home/apt,450.0,29,4.97,54,t
4258412.0,"Cozy, like a hotel, apartment!",1,3,1.0,1.0,Ville-Marie,Entire home/apt,182.0,99,4.74,27,f
4278172.0,Free Breakfast +Parking +Near Metro,5,2,1.0,1.0,Verdun,Private room,64.0,44,4.98,14,f
4318807.0,maison propre et tranquille Pointe St Charles,1,2,1.0,1.5,Le Sud-Ouest,Entire home/apt,120.0,12,5.0,52,t
4329626.0,Chambre au coeur de St-Henri,5,1,1.0,1.0,Le Sud-Ouest,Private room,100.0,7,4.86,14,f
4351701.0,welcome,5,3,2.0,1.0,Anjou,Entire home/apt,98.0,92,4.91,57,t
4376456.0,Appartement   au coeur de MontrÃ©al,3,4,2.0,1.0,Rosemont-La Petite-Patrie,Entire home/apt,150.0,305,4.66,52,f
4422595.0,Nice sunny room,5,2,1.0,2.0,Mercier-Hochelaga-Maisonneuve,Private room,34.0,23,4.91,32,t
4438504.0,Intimacy and commodity,5,2,1.0,1.0,Verdun,Entire home/apt,50.0,20,4.75,48,t
4484689.0,1 chambre  dans RÃ©sidence  Ã‰tudiante Familiale,5,1,1.0,3.0,CÃ´te-des-Neiges-Notre-Dame-de-GrÃ¢ce,Private room,38.0,9,4.67,11,f
4493422.0,Apartment Downtown MontrÃ©al,1,4,2.0,1.0,Ville-Marie,Entire home/apt,195.0,71,4.72,36,f
4516339.0,Au coeur du Plateau Mt Royal + jardin- 31 jours,1,4,1.0,1.0,Le Plateau-Mont-Royal,Entire home/apt,,37,4.81,40,
4579838.0,Luxury Old Montreal Heritage Home,3,6,2.0,1.0,Ville-Marie,Entire home/apt,225.0,175,4.87,31,t
4580191.0,"Old Montreal, lovely quiet location",3,4,1.0,1.0,Ville-Marie,Entire home/apt,180.0,207,4.84,32,t
4642394.0,"Montreal, Notre-Dame-de GrÃ¢ce, free parking",5,4,2.0,1.0,CÃ´te-des-Neiges-Notre-Dame-de-GrÃ¢ce,Entire home/apt,,30,4.93,50,f
4662940.0,Stylish 1BD trendy in heart of Plateau!,3,4,2.0,1.0,Le Plateau-Mont-Royal,Entire home/apt,109.0,177,4.67,37,f
4663019.0,Come and see us!!,5,5,2.0,1.0,Ahuntsic-Cartierville,Entire home/apt,87.0,125,4.69,46,f
4668203.0,Le charme de Rosemont-Petite Patrie,5,2,1.0,1.0,Rosemont-La Petite-Patrie,Entire home/apt,68.0,30,4.87,19,f
4678938.0,Apartment Downtown Montreal,1,4,2.0,1.0,Ville-Marie,Entire home/apt,179.0,69,4.88,42,f
4679950.0,Charming and central studio,1,2,1.0,1.0,Le Plateau-Mont-Royal,Entire home/apt,102.0,69,4.81,20,t
4692378.0,"Grand appartement calme prÃ©s du mÃ©tro, 3 chambres",5,5,3.0,1.0,Verdun,Entire home/apt,88.0,33,4.97,46,f
4700691.0,"MTLVR #02 | Central, Kids-Friendly, A/C, patio",3,6,2.0,1.0,Le Plateau-Mont-Royal,Entire home/apt,252.0,121,4.84,58,t
4701728.0,"MTLVR #09 | Stay-Dream-Explore, 5 beds, Plateau",3,10,2.0,1.5,Le Plateau-Mont-Royal,Entire home/apt,337.0,285,4.83,50,t
4727400.0,"MTLVR #11 | Group oasis, Prime Plateau location",0,12,3.0,2.0,Le Plateau-Mont-Royal,Entire home/apt,318.0,207,4.81,55,t
4734218.0,"Magnifique 5 1/2 , PLATEAU MT-ROYAL",1,4,2.0,1.0,Le Plateau-Mont-Royal,Entire home/apt,471.0,3,4.33,11,f
4736685.0,"SOSHE 309, adjacent MUHC Glen Campus",5,2,0.0,1.0,CÃ´te-des-Neiges-Notre-Dame-de-GrÃ¢ce,Entire home/apt,40.0,11,4.45,36,f
4738920.0,Historic 2BR GEM in Downtown Golden Square Mile,1,4,2.0,1.0,Ville-Marie,Entire home/apt,199.0,59,4.95,46,t
4743645.0,"Beautiful & Bright, Fully Furnished Apartment",5,4,2.0,1.0,CÃ´te-des-Neiges-Notre-Dame-de-GrÃ¢ce,Entire home/apt,89.0,83,4.82,54,f
4745683.0,"Superb 3Â½ all included, 32 days location minimum",5,2,1.0,1.0,Le Sud-Ouest,Entire home/apt,37.0,13,5.0,44,t
4767486.0,Appartement moderne 2chambres -Face au metro,5,4,2.0,1.0,Rosemont-La Petite-Patrie,Entire home/apt,90.0,9,4.11,12,f
4774697.0,Shaughnessy Village Downtown,1,2,1.0,1.0,Ville-Marie,Entire home/apt,90.0,8,5.0,27,f
4813554.0,Modern 1 bedroom apartment,5,2,1.0,1.0,Ahuntsic-Cartierville,Entire home/apt,79.0,45,4.69,33,t
4822411.0,DOUBLEROOM Piano&Garden&KING SIZE BED!,3,2,1.0,1.5,Rosemont-La Petite-Patrie,Private room,127.0,336,4.76,82,t
4824784.0,Large modern 2BD in Plateau/MileEnd,3,5,2.0,1.0,Le Plateau-Mont-Royal,Entire home/apt,88.0,177,4.73,42,f
4867994.0,Fully renovated Pointe Claire home.,5,6,3.0,1.5,Pointe-Claire,Entire home/apt,175.0,20,4.95,38,t
4900840.0,Le Old World Meets Modern,3,3,2.0,1.0,Ville-Marie,Entire home/apt,239.0,184,4.92,57,t
4954629.0,SOSHE 408 - adjacent MUHC Glen Campus,5,2,0.0,1.0,CÃ´te-des-Neiges-Notre-Dame-de-GrÃ¢ce,Entire home/apt,40.0,18,4.67,23,f
4958985.0,Modern & Chic 1BR perfect for relocation/ business,5,2,1.0,1.0,Rosemont-La Petite-Patrie,Entire home/apt,59.0,15,4.8,39,t
4975441.0,Downtown Studio for 2 with a view,1,2,0.0,1.0,Ville-Marie,Entire home/apt,76.0,31,4.77,30,t
4983260.0,"3 BD, patio,metro. Best deal for 1+ month staying!",5,4,3.0,1.0,CÃ´te-des-Neiges-Notre-Dame-de-GrÃ¢ce,Entire home/apt,150.0,17,4.35,21,f
5013306.0,"SOSHE 310 - adjacent MUHC, downtown",5,2,0.0,1.0,CÃ´te-des-Neiges-Notre-Dame-de-GrÃ¢ce,Entire home/apt,40.0,21,4.52,18,f
5050732.0,"Cozy, brand new, 1 bed apartment",5,2,1.0,1.0,Rosemont-La Petite-Patrie,Entire home/apt,50.0,37,4.81,30,f
5066202.0,Mile-end Plateau Montreal's Best,3,5,1.0,1.0,Le Plateau-Mont-Royal,Entire home/apt,,149,4.9,68,t
5173875.0,Large 4 1/2 Downtown MontrÃ©al,1,2,1.0,2.0,Ville-Marie,Entire home/apt,190.0,8,5.0,23,f
5174441.0,"Superb Furnished Condo, Little Italy",5,2,1.0,1.0,Villeray-Saint-Michel-Parc-Extension,Entire home/apt,83.0,4,5.0,35,t
5201526.0,3 1/2 fully furnished all inclusive,5,2,1.0,1.0,Ahuntsic-Cartierville,Entire home/apt,61.0,16,5.0,47,f
5241608.0,Cosy apt close to subway with terrace.,3,4,1.0,1.0,Mercier-Hochelaga-Maisonneuve,Entire home/apt,186.0,648,4.83,34,t
5280660.0,Quiet & clean in Plateau Mont-Royal studio,1,2,0.0,1.0,Le Plateau-Mont-Royal,Entire home/apt,52.0,14,4.5,26,t
5287115.0,Vintage Montreal Apartment,5,3,2.0,1.0,Verdun,Entire home/apt,55.0,65,4.88,45,f
5292336.0,Quiet & clean in Plateau Mont-Royal Studio 6,1,2,0.0,1.0,Le Plateau-Mont-Royal,Entire home/apt,52.0,31,4.45,25,t
5319105.0,Luxury Quiet Old Montreal Home,3,6,2.0,1.0,Ville-Marie,Entire home/apt,210.0,229,4.88,39,t
5386190.0,Little Italy 2-Story Apt~Roof Top Views~2 Terraces,3,4,2.0,1.0,Rosemont-La Petite-Patrie,Entire home/apt,182.0,155,4.94,61,t
5469892.0,Modern 3 bedrooms 2 bathrooms unit,0,6,3.0,2.0,Ahuntsic-Cartierville,Entire home/apt,311.0,5,5.0,50,f
5475847.0,"Grand logement 2 Ã©tages, 3 chambres Rosemont",0,6,3.0,2.0,Villeray-Saint-Michel-Parc-Extension,Entire home/apt,239.0,4,5.0,40,f
5511908.0,Quiet Studio 8,1,2,0.0,1.0,Le Plateau-Mont-Royal,Entire home/apt,52.0,32,4.44,28,t
5529869.0,Quiet and clean in Plateau Mont-Royal studio 1,1,2,0.0,1.0,Le Plateau-Mont-Royal,Entire home/apt,53.0,10,4.9,25,t
5541927.0,Quiet & Clean in Plateau Mont-Royal studio,1,2,0.0,1.0,Le Plateau-Mont-Royal,Entire home/apt,52.0,23,4.61,24,t
5543101.0,A beautiful room on a quiet yard,1,2,1.0,1.0,Ville-Marie,Private room,83.0,28,4.96,11,f
5545969.0,Loft spa terrasse vue prÃ¨s du fleuve!,5,4,1.0,1.0,Mercier-Hochelaga-Maisonneuve,Entire home/apt,68.0,13,4.62,51,t
5554191.0,SOSHE 204 adjacent MUHC Glen Campus,5,2,0.0,1.0,CÃ´te-des-Neiges-Notre-Dame-de-GrÃ¢ce,Entire home/apt,40.0,20,4.75,27,f
5569470.0,Beau condo parfaitement situÃ©! (For cat lover),5,2,1.0,1.0,Villeray-Saint-Michel-Parc-Extension,Entire home/apt,,28,4.86,39,f
5598071.0,SOSHE 303 - adj. MUHC Glen Campus,5,2,0.0,1.0,CÃ´te-des-Neiges-Notre-Dame-de-GrÃ¢ce,Entire home/apt,40.0,24,4.33,20,f
5617978.0,Home Away from Home right downtown,1,4,2.0,1.0,Ville-Marie,Entire home/apt,200.0,3,5.0,18,f
5635964.0,SOSHE 102 - adj. MUHC Glen Campus,5,2,0.0,1.0,CÃ´te-des-Neiges-Notre-Dame-de-GrÃ¢ce,Entire home/apt,50.0,15,4.87,19,f
5668201.0,"MTLVR #15 | Fully equipped for 12, Family focused",0,12,4.0,2.0,Le Plateau-Mont-Royal,Entire home/apt,511.0,233,4.94,51,t
5758514.0,Studio/ prÃ¨s mÃ©tro/parking/jardin,5,1,1.0,1.0,Saint-Laurent,Entire home/apt,47.0,110,4.98,59,t
5758826.0,FAB! 4-BEDROOMS Little Italy! 1min subway Beaubien,0,8,4.0,1.0,Rosemont-La Petite-Patrie,Entire home/apt,150.0,49,4.31,34,f
5760290.0,"Amazing 8BR Suites Waterview, SPA & Pool Now Open",4,16,8.0,7.5,Ahuntsic-Cartierville,Entire home/apt,1995.0,88,4.8,53,t
5806607.0,Studio in Montreal,1,2,0.0,1.0,Ville-Marie,Entire home/apt,55.0,68,4.41,17,t
5809691.0,"MTLVR #14 | Central, Kid-Friendly, Metro 3 min",0,12,4.0,2.0,Le Plateau-Mont-Royal,Entire home/apt,511.0,266,4.88,44,t
5848282.0,"Creative, comfortable, Plateau pad",1,2,1.0,1.0,Le Plateau-Mont-Royal,Entire home/apt,75.0,43,4.6,13,f
5863295.0,Near Park | Private Entrance | Parking | Workspace,5,6,2.0,1.0,Westmount,Entire home/apt,154.0,61,4.67,46,t
5890629.0,"Sunny, modern & in a good location",5,4,2.0,1.0,Mercier-Hochelaga-Maisonneuve,Entire home/apt,105.0,45,4.93,49,t
5891507.0,3 Bdrm/2 Bath/Office/Large Patio/Spacious & Bright,0,7,3.0,2.0,CÃ´te-des-Neiges-Notre-Dame-de-GrÃ¢ce,Entire home/apt,160.0,70,4.87,53,t
5916367.0,Studio Moderne voisin du MÃ©tro Monk.,3,2,0.0,1.0,Le Sud-Ouest,Entire home/apt,65.0,144,4.97,53,
5933084.0,New on the Plateau - Chic & design,1,4,2.0,1.0,Le Plateau-Mont-Royal,Entire home/apt,360.0,65,4.86,54,f
5946811.0,Luxury Montreal  Home Quiet Area,0,6,3.0,2.0,CÃ´te-des-Neiges-Notre-Dame-de-GrÃ¢ce,Entire home/apt,111.0,103,4.62,36,f
6001752.0,Magnifique chambre hochelaga,5,2,1.0,1.0,Mercier-Hochelaga-Maisonneuve,Private room,182.0,0,,56,f
6039486.0,Montreal Chateau.,0,14,5.0,2.0,Mercier-Hochelaga-Maisonneuve,Entire home/apt,1293.0,92,4.79,36,t
6076880.0,Newly renovated apartment downtown!,1,4,2.0,1.0,Ville-Marie,Entire home/apt,172.0,118,4.87,30,t
6117090.0,Cozy One bedroom downtown Mtl,1,4,1.0,1.0,Ville-Marie,Entire home/apt,77.0,2,4.5,27,t
6119840.0,Studio for 2 downtown Mtl,1,2,0.0,1.0,Ville-Marie,Entire home/apt,80.0,58,4.76,19,t
6134036.0,Cozy house in ville st-laurent,5,2,1.0,1.5,Saint-Laurent,Private room,22.0,28,4.5,26,f
6134740.0,Old Montreal Luxury Quiet Apartment,1,4,1.0,1.0,Ville-Marie,Entire home/apt,250.0,52,4.9,21,t
6169698.0,The Sunny studio downtown,1,2,1.0,2.0,Ville-Marie,Entire home/apt,,70,4.77,26,t
6169860.0,Downtown suite-1 bedroom #201,1,2,1.0,1.0,Ville-Marie,Entire home/apt,83.0,6,4.67,20,t
6182564.0,"2nd Flr Apt, Pvt Entr., Balc, Pkg, Parc Bustop 1""",5,5,1.0,1.0,Villeray-Saint-Michel-Parc-Extension,Entire home/apt,150.0,113,4.95,70,t
6183896.0,Au coeur du plateau Mont-Royal,1,2,2.0,1.0,Le Plateau-Mont-Royal,Entire home/apt,140.0,25,4.76,20,f
6238159.0,Loft in the heart of the plateau!,3,1,1.0,1.0,Le Plateau-Mont-Royal,Entire home/apt,82.0,305,4.9,21,f
6249151.0,appart  Ã  2 mn du MÃ©tro Mont Royal,3,6,3.0,1.0,Le Plateau-Mont-Royal,Entire home/apt,250.0,253,4.81,49,t
6293287.0,Spacious Retro-Modern Studio in the Heart of NDG,3,2,1.0,1.0,CÃ´te-des-Neiges-Notre-Dame-de-GrÃ¢ce,Private room,82.0,214,4.6,26,f
6299948.0,Industrial-modern style- Down Town (2),1,2,1.0,1.0,Ville-Marie,Entire home/apt,90.0,13,5.0,24,t
6302619.0,Gorgeous 2 BR Outremont/Mile End,5,4,2.0,1.0,Outremont,Entire home/apt,110.0,69,4.84,34,t
6361985.0,Jolie petit apart sur le plateau,1,3,1.0,1.0,Le Plateau-Mont-Royal,Entire home/apt,81.0,0,,7,f
6424036.0,AMAZING loft w/view + Parking,3,2,1.0,1.0,Ville-Marie,Entire home/apt,125.0,259,4.93,44,f
6438283.0,"MTLVR #13 | Plateau gem, patio, A/C, Metro 3 min",0,12,4.0,2.0,Le Plateau-Mont-Royal,Entire home/apt,511.0,165,4.87,44,t
6438382.0,"MTLVR #12 | Stay-Dream-Explore, 4 BR/2BA, Plateau",0,12,4.0,2.0,Le Plateau-Mont-Royal,Entire home/apt,511.0,178,4.83,59,t
6448540.0,Private room with access to garden,5,1,1.0,1.5,Saint-Laurent,Private room,29.0,28,4.54,18,f
6451534.0,Cosy Studio in A Quiet Area,5,2,1.0,1.0,CÃ´te-des-Neiges-Notre-Dame-de-GrÃ¢ce,Entire home/apt,41.0,34,4.29,15,f
6460732.0,2 Floors in Superb Plateau Home,0,8,3.0,2.0,Le Plateau-Mont-Royal,Entire home/apt,643.0,97,4.91,32,t
6461235.0,Spacious Plateau Unit steps from everything,1,4,1.0,1.0,Le Plateau-Mont-Royal,Entire home/apt,141.0,48,4.96,30,t
6485711.0,Appartement lumineux sur le Plateau Mont-Royal,1,2,1.0,1.0,Le Plateau-Mont-Royal,Entire home/apt,65.0,27,4.89,53,t
6493792.0,Hortensias'garden,5,3,1.0,1.0,Ahuntsic-Cartierville,Entire home/apt,85.0,7,5.0,15,f
6558609.0,"Lg Bdrm/Pvt Bath, 80 nts min. Longer available.",5,1,,1.0,Villeray-Saint-Michel-Parc-Extension,Private room,,21,4.62,39,t
6559850.0,"CreAtive, Modern & Inspired Plateau: Heart of MTL!",1,4,2.0,1.0,Le Plateau-Mont-Royal,Entire home/apt,139.0,71,4.83,58,t
6590617.0,Les 3 Castors  (numÃ©ro d'Ã©tablissement  279915),5,5,3.0,1.0,Ahuntsic-Cartierville,Entire home/apt,206.0,92,4.87,65,t
6611969.0,A little piece of paradise...,0,5,3.0,2.0,Le Plateau-Mont-Royal,Entire home/apt,461.0,46,4.96,64,t
6624051.0,Studio cosy et bien Ã©quipÃ© Ã  Villeray - MontrÃ©al,5,2,0.0,1.0,Ahuntsic-Cartierville,Entire home/apt,62.0,118,4.79,33,f
6636916.0,Fabulous 2 Bedroom Condo in MTL!,5,4,2.0,1.0,Le Sud-Ouest,Entire home/apt,100.0,1,5.0,12,t
